"Team","Year","Lg","Rec","WinPct","PDpG","OffPass","OffRun","DefPass","DefRun","TotOff","TotDef","ST","Total","Link"
"SDG","1983","NFL","6-10-0",0.375,-6.5,18.7,0.3,24.5,7.4,11.5,16.1,-2.7,-7.3,"http://www.pro-football-reference.com/teams/sdg/1983.htm"
"SDG","1984","NFL","7-9-0",0.438,-1.2,30.1,0.4,27.7,8.8,18.4,19.2,-0.5,-1.4,"http://www.pro-football-reference.com/teams/sdg/1984.htm"
"SDG","1985","NFL","8-8-0",0.5,2,26.9,-4.8,22.5,14.5,14.3,19.1,0.7,-4,"http://www.pro-football-reference.com/teams/sdg/1985.htm"
"SDG","1986","NFL","4-12-0",0.25,-3.8,1.5,-5.6,9.1,-5.7,-1.5,2.4,-3.4,-7.3,"http://www.pro-football-reference.com/teams/sdg/1986.htm"
"SDG","1987","NFL","8-7-0",0.533,-4.3,-2.8,-18.3,-2.1,1.9,-9.3,0,-2.2,-11.5,"http://www.pro-football-reference.com/teams/sdg/1987.htm"
"SDG","1988","NFL","6-10-0",0.375,-6.3,-30.6,6.9,6.5,4,-13.1,5.3,3.1,-15.2,"http://www.pro-football-reference.com/teams/sdg/1988.htm"
"SDG","1989","NFL","6-10-0",0.375,-1.5,-8.6,8.8,-8.1,2.9,-1,-3,-3.6,-1.5,"http://www.pro-football-reference.com/teams/sdg/1989.htm"
"SDG","1990","NFL","6-10-0",0.375,2.1,-11.9,7,-11.4,-9,-2.5,-10.3,5.5,13.3,"http://www.pro-football-reference.com/teams/sdg/1990.htm"
"SDG","1991","NFL","4-12-0",0.25,-4.3,-11.2,19,7.9,3.2,2.7,5.8,1.4,-1.7,"http://www.pro-football-reference.com/teams/sdg/1991.htm"
"SDG","1992","NFL","11-5-0",0.688,5.9,8,5.1,0.8,5.6,6.6,2.7,0.9,4.8,"http://www.pro-football-reference.com/teams/sdg/1992.htm"
"SDG","1993","NFL","8-8-0",0.5,2,4.6,15.7,7.9,-5.1,9.4,2.5,3.5,10.3,"http://www.pro-football-reference.com/teams/sdg/1993.htm"
"SDG","1994","NFL","11-5-0",0.688,4.7,7.9,1.3,-1.9,0.5,4.8,-1,8.8,14.7,"http://www.pro-football-reference.com/teams/sdg/1994.htm"
"SDG","1995","NFL","9-7-0",0.563,-0.1,-0.4,-4.1,-1.3,-0.7,-2,-1,3.2,2.2,"http://www.pro-football-reference.com/teams/sdg/1995.htm"
"SDG","1996","NFL","8-8-0",0.5,-4.1,-10,-15.2,-2.8,-6,-12.1,-4,1.3,-6.8,"http://www.pro-football-reference.com/teams/sdg/1996.htm"
"SDG","1997","NFL","4-12-0",0.25,-9.9,-24.5,-20.2,4.2,-5.8,-22.8,-0.1,2.6,-20,"http://www.pro-football-reference.com/teams/sdg/1997.htm"
"SDG","1998","NFL","5-11-0",0.313,-6.3,-48.4,-9,-9,-21.2,-31.4,-14.2,-2.5,-19.7,"http://www.pro-football-reference.com/teams/sdg/1998.htm"
"SDG","1999","NFL","8-8-0",0.5,-2.9,-18.6,-20.5,2.5,-17,-19.4,-5.8,2,-11.6,"http://www.pro-football-reference.com/teams/sdg/1999.htm"
"SDG","2000","NFL","1-15-0",0.063,-10.7,-40.8,-28.2,-0.4,-24.3,-36.3,-11,-7.9,-33.2,"http://www.pro-football-reference.com/teams/sdg/2000.htm"
"SDG","2001","NFL","5-11-0",0.313,0.7,5.2,-2.8,-1.2,-10.2,1.8,-5.2,2.9,9.8,"http://www.pro-football-reference.com/teams/sdg/2001.htm"
"SDG","2002","NFL","8-8-0",0.5,-2.1,-4.1,6.9,8.1,-3.9,0.9,3.5,-2.4,-5,"http://www.pro-football-reference.com/teams/sdg/2002.htm"
"SDG","2003","NFL","4-12-0",0.25,-8,-11.2,22.1,15.6,-1.1,3.1,7.5,-4.2,-8.6,"http://www.pro-football-reference.com/teams/sdg/2003.htm"
"SDG","2004","NFL","12-4-0",0.75,8.3,24.2,5.6,-3.1,-2.6,14.4,-2.9,0.5,17.8,"http://www.pro-football-reference.com/teams/sdg/2004.htm"
"SDG","2005","NFL","9-7-0",0.563,6.6,13.1,17.5,0.7,-5.5,15.1,-1.7,0.5,17.3,"http://www.pro-football-reference.com/teams/sdg/2005.htm"
"SDG","2006","NFL","14-2-0",0.875,11.8,25.4,26,-3.7,6.3,25.7,0.2,3.4,28.9,"http://www.pro-football-reference.com/teams/sdg/2006.htm"
"SDG","2007","NFL","11-5-0",0.688,8,2.3,4.9,-21.1,0.8,3.6,-12.1,5,20.6,"http://www.pro-football-reference.com/teams/sdg/2007.htm"
"SDG","2008","NFL","8-8-0",0.5,5.8,29.9,-6.7,8.3,-4.4,13.2,3.3,2.2,12.2,"http://www.pro-football-reference.com/teams/sdg/2008.htm"
"SDG","2009","NFL","13-3-0",0.813,8.4,46.6,-9.9,6.1,7.2,21.8,6.6,-0.7,14.5,"http://www.pro-football-reference.com/teams/sdg/2009.htm"
"SDG","2010","NFL","9-7-0",0.563,7.4,28.4,-6.3,-16.4,-7.1,13.1,-12.4,-12.7,12.8,"http://www.pro-football-reference.com/teams/sdg/2010.htm"
"SDG","2011","NFL","8-8-0",0.5,1.8,17,3.5,19.7,2.5,11.4,11.7,-2.7,-3,"http://www.pro-football-reference.com/teams/sdg/2011.htm"
"SDG","2012","NFL","7-9-0",0.438,0,-16.6,-18.8,-1.4,-6.5,-17.5,-3.4,2.6,-11.5,"http://www.pro-football-reference.com/teams/sdg/2012.htm"
"SDG","2013","NFL","9-7-0",0.563,3,37.8,-2.9,25,12.8,19.1,20.2,0,-1.1,"http://www.pro-football-reference.com/teams/sdg/2013.htm"
"SEA","1976","NFL","2-12-0",0.143,-14.3,-4.7,-2.5,41.3,21.9,-3.7,29.5,-4.6,-37.8,"http://www.pro-football-reference.com/teams/sea/1976.htm"
"SEA","1977","NFL","5-9-0",0.357,-6.5,-6.2,13.7,22.6,16.3,4.3,18.7,-4.3,-18.7,"http://www.pro-football-reference.com/teams/sea/1977.htm"
"SEA","1978","NFL","9-7-0",0.563,-0.8,11,17.1,19.4,19.2,14.2,19.3,-0.9,-6,"http://www.pro-football-reference.com/teams/sea/1978.htm"
"SEA","1979","NFL","9-7-0",0.563,0.4,20.9,6.8,17.8,10.9,14.1,14.4,2.6,2.4,"http://www.pro-football-reference.com/teams/sea/1979.htm"
"SEA","1980","NFL","4-12-0",0.25,-7.3,-7.9,-0.2,2.6,0.1,-4.5,1.3,-2.1,-7.8,"http://www.pro-football-reference.com/teams/sea/1980.htm"
"SEA","1981","NFL","6-10-0",0.375,-4.1,8,-5.2,0.4,17.6,2.2,9.4,2.5,-4.7,"http://www.pro-football-reference.com/teams/sea/1981.htm"
"SEA","1982","NFL","4-5-0",0.444,-2.2,-27.7,-7.5,-11.5,13.6,-19.9,2.6,3.6,-19,"http://www.pro-football-reference.com/teams/sea/1982.htm"
"SEA","1983","NFL","9-7-0",0.563,0.4,1.5,1.7,9.6,2.9,1.6,6.4,8.6,3.9,"http://www.pro-football-reference.com/teams/sea/1983.htm"
"SEA","1984","NFL","12-4-0",0.75,8.5,0.8,-13.1,-28.4,-10.6,-5.8,-20.4,5.8,20.3,"http://www.pro-football-reference.com/teams/sea/1984.htm"
"SEA","1985","NFL","8-8-0",0.5,2.9,-9.6,-12.1,-8.7,-9.2,-10.7,-8.9,-1.8,-3.5,"http://www.pro-football-reference.com/teams/sea/1985.htm"
"SEA","1986","NFL","10-6-0",0.625,4.6,18.8,10.4,7.6,-1.9,14.5,3.3,2.8,14,"http://www.pro-football-reference.com/teams/sea/1986.htm"
"SEA","1987","NFL","9-6-0",0.6,3.8,-1.3,2.6,7.5,12.9,0.7,10.1,0.8,-8.6,"http://www.pro-football-reference.com/teams/sea/1987.htm"
"SEA","1988","NFL","9-7-0",0.563,0.6,-4,-2.8,9.1,8.4,-3.4,8.8,5.7,-6.4,"http://www.pro-football-reference.com/teams/sea/1988.htm"
"SEA","1989","NFL","7-9-0",0.438,-5.4,-7.1,-13.2,20.7,0.9,-9.6,10.4,-0.7,-20.6,"http://www.pro-football-reference.com/teams/sea/1989.htm"
"SEA","1990","NFL","9-7-0",0.563,1.3,-7.1,-1.2,2.1,-11.4,-4.2,-3.8,0,-0.5,"http://www.pro-football-reference.com/teams/sea/1990.htm"
"SEA","1991","NFL","7-9-0",0.438,0.9,-19.7,-7.4,-9.7,-10,-14.5,-9.8,4.4,-0.3,"http://www.pro-football-reference.com/teams/sea/1991.htm"
"SEA","1992","NFL","2-14-0",0.125,-10.8,-57,-11.7,-3.9,-6.6,-37.7,-5.3,-0.1,-32.5,"http://www.pro-football-reference.com/teams/sea/1992.htm"
"SEA","1993","NFL","6-10-0",0.375,-2.1,-21.5,12.5,-3,1.4,-5.8,-1.2,-2.4,-7,"http://www.pro-football-reference.com/teams/sea/1993.htm"
"SEA","1994","NFL","6-10-0",0.375,-2.3,-21.2,11.8,3.7,6.8,-5.6,5.2,2.8,-8,"http://www.pro-football-reference.com/teams/sea/1994.htm"
"SEA","1995","NFL","8-8-0",0.5,-0.2,-20.5,15.6,13,6.4,-3.9,10,-2.4,-16.2,"http://www.pro-football-reference.com/teams/sea/1995.htm"
"SEA","1996","NFL","7-9-0",0.438,-3.7,-6.6,13.4,3.9,1.3,2.5,2.7,-2,-2.2,"http://www.pro-football-reference.com/teams/sea/1996.htm"
"SEA","1997","NFL","8-8-0",0.5,0.2,8.8,11.9,10.2,-5.4,10,2.8,-9.9,-2.7,"http://www.pro-football-reference.com/teams/sea/1997.htm"
"SEA","1998","NFL","8-8-0",0.5,3.9,-7.3,-3.2,-2.2,-0.3,-5.4,-1.4,4.3,0.2,"http://www.pro-football-reference.com/teams/sea/1998.htm"
"SEA","1999","NFL","9-7-0",0.563,2.5,6,-17.6,-11,4,-3.9,-4.4,6.4,7,"http://www.pro-football-reference.com/teams/sea/1999.htm"
"SEA","2000","NFL","6-10-0",0.375,-5.3,-19.2,0.1,18.6,14.6,-11,16.6,7.4,-20.3,"http://www.pro-football-reference.com/teams/sea/2000.htm"
"SEA","2001","NFL","9-7-0",0.563,-1.4,-4.6,6.1,8.5,-1.8,0.5,4.2,-5.4,-9.1,"http://www.pro-football-reference.com/teams/sea/2001.htm"
"SEA","2002","NFL","7-9-0",0.438,-0.9,13.2,1.2,2.3,9.2,8.3,5.5,-0.7,2.1,"http://www.pro-football-reference.com/teams/sea/2002.htm"
"SEA","2003","NFL","10-6-0",0.625,4.8,13.4,10,6.9,-5.9,11.8,1.4,0.8,11.2,"http://www.pro-football-reference.com/teams/sea/2003.htm"
"SEA","2004","NFL","9-7-0",0.563,-0.1,4.6,8.9,3.1,11.1,6.6,6.6,-1.2,-1.3,"http://www.pro-football-reference.com/teams/sea/2004.htm"
"SEA","2005","NFL","13-3-0",0.813,11.3,31.5,25,7.3,4.2,28.2,6,-1.5,20.7,"http://www.pro-football-reference.com/teams/sea/2005.htm"
"SEA","2006","NFL","9-7-0",0.563,-0.4,-21,-3.1,4.2,4.8,-12.7,4.5,0.3,-16.9,"http://www.pro-football-reference.com/teams/sea/2006.htm"
"SEA","2007","NFL","10-6-0",0.625,6.4,10.3,-1.5,-3.5,1.2,5.5,-1.6,4.3,11.4,"http://www.pro-football-reference.com/teams/sea/2007.htm"
"SEA","2008","NFL","4-12-0",0.25,-6.1,-21.8,1.8,23,-2.9,-11.2,11.8,0.5,-22.5,"http://www.pro-football-reference.com/teams/sea/2008.htm"
"SEA","2009","NFL","5-11-0",0.313,-6.9,-21.9,-10.9,20.6,-0.5,-17.7,11.8,-0.7,-30.2,"http://www.pro-football-reference.com/teams/sea/2009.htm"
"SEA","2010","NFL","7-9-0",0.438,-6.1,-12.8,-4.8,18.2,0.7,-9.6,10.9,6.6,-13.8,"http://www.pro-football-reference.com/teams/sea/2010.htm"
"SEA","2011","NFL","7-9-0",0.438,0.4,-13.4,-2.3,-6.8,-4.6,-8.5,-5.8,8.1,5.4,"http://www.pro-football-reference.com/teams/sea/2011.htm"
"SEA","2012","NFL","11-5-0",0.688,10.4,19,12.5,-14.5,-1.7,15.4,-9.6,3.4,28.4,"http://www.pro-football-reference.com/teams/sea/2012.htm"
"SEA","2013","NFL","13-3-0",0.813,11.6,11,2.4,-40.6,-11.4,6.5,-28.2,4.3,38.9,"http://www.pro-football-reference.com/teams/sea/2013.htm"
"SFO","1950","NFL","3-9-0",0.25,-7.3,-22.4,-3.9,-8.7,-6.3,-12.4,-7.5,-0.8,-5.6,"http://www.pro-football-reference.com/teams/sfo/1950.htm"
"SFO","1951","NFL","7-4-1",0.625,4.2,-1.1,6.3,-18.8,-10.7,3.5,-14.6,2,20,"http://www.pro-football-reference.com/teams/sfo/1951.htm"
"SFO","1952","NFL","7-5-0",0.583,5.3,3.1,13.3,-8.3,-3.2,8.4,-5.7,3.2,17.3,"http://www.pro-football-reference.com/teams/sfo/1952.htm"
"SFO","1953","NFL","9-3-0",0.75,11.3,23.4,24.1,-9,-1.2,23.9,-5,2.4,31.3,"http://www.pro-football-reference.com/teams/sfo/1953.htm"
"SFO","1954","NFL","7-4-1",0.625,5.2,6.4,30,2.4,-3.1,19.3,-0.1,-1.1,18.3,"http://www.pro-football-reference.com/teams/sfo/1954.htm"
"SFO","1955","NFL","4-8-0",0.333,-6.8,-17.5,1.2,3.4,3.8,-7.3,3.6,-7.1,-18,"http://www.pro-football-reference.com/teams/sfo/1955.htm"
"SFO","1956","NFL","5-6-1",0.458,-4.3,-4.7,7.5,6.9,2.3,2.1,4.1,5.2,3.2,"http://www.pro-football-reference.com/teams/sfo/1956.htm"
"SFO","1957","NFL","8-4-0",0.667,-0.3,13.4,14.9,24.5,10.3,14.2,16.7,3,0.6,"http://www.pro-football-reference.com/teams/sfo/1957.htm"
"SFO","1958","NFL","6-6-0",0.5,-5.6,8.1,10.7,-1.6,19.1,9.3,8.9,-0.7,-0.3,"http://www.pro-football-reference.com/teams/sfo/1958.htm"
"SFO","1959","NFL","7-5-0",0.583,1.5,-19,6.8,-6.8,9.3,-3.7,1.9,3,-2.7,"http://www.pro-football-reference.com/teams/sfo/1959.htm"
"SFO","1960","NFL","7-5-0",0.583,0.3,-3.8,-0.2,5.1,4.3,-1.9,4.7,5.8,-0.7,"http://www.pro-football-reference.com/teams/sfo/1960.htm"
"SFO","1961","NFL","7-6-1",0.536,5.3,28.1,12,5.1,-8.1,19.5,-1.5,5.9,26.9,"http://www.pro-football-reference.com/teams/sfo/1961.htm"
"SFO","1962","NFL","6-8-0",0.429,-3.5,-0.1,5.2,29.3,11.1,2.8,18.6,2.9,-12.8,"http://www.pro-football-reference.com/teams/sfo/1962.htm"
"SFO","1963","NFL","2-12-0",0.143,-13.8,-21.8,-6.5,31.3,10.7,-14,20.9,-2.9,-37.8,"http://www.pro-football-reference.com/teams/sfo/1963.htm"
"SFO","1964","NFL","4-10-0",0.286,-6.7,-0.7,-14.6,4.1,-11.3,-6.8,-3.3,-4.1,-7.7,"http://www.pro-football-reference.com/teams/sfo/1964.htm"
"SFO","1965","NFL","7-6-1",0.536,1.4,42.3,5.9,20.3,5.3,25,13.4,-4.7,6.9,"http://www.pro-football-reference.com/teams/sfo/1965.htm"
"SFO","1966","NFL","6-6-2",0.5,-0.4,8.3,10.4,3.6,5.1,9.2,4.3,-5.2,-0.3,"http://www.pro-football-reference.com/teams/sfo/1966.htm"
"SFO","1967","NFL","7-7-0",0.5,-4.6,-4,8.2,-1,7.9,1.7,3.2,-4,-5.6,"http://www.pro-football-reference.com/teams/sfo/1967.htm"
"SFO","1968","NFL","7-6-1",0.536,-0.5,20.6,1,-5.4,3.4,10.8,-1,-6.7,5.2,"http://www.pro-football-reference.com/teams/sfo/1968.htm"
"SFO","1969","NFL","4-8-2",0.357,-3,9.6,4.6,0.8,1.3,7.5,1.1,-6.8,-0.4,"http://www.pro-football-reference.com/teams/sfo/1969.htm"
"SFO","1970","NFL","10-3-1",0.75,6.1,49.3,-6.6,-8.9,5.2,18.8,-1.7,4.4,24.9,"http://www.pro-football-reference.com/teams/sfo/1970.htm"
"SFO","1971","NFL","9-5-0",0.643,6,16.4,0.8,-5.3,-4.4,7.7,-4.9,0.1,12.7,"http://www.pro-football-reference.com/teams/sfo/1971.htm"
"SFO","1972","NFL","8-5-1",0.607,7.4,19.4,-10.9,-13,-2.6,3.5,-7.6,2.9,13.9,"http://www.pro-football-reference.com/teams/sfo/1972.htm"
"SFO","1973","NFL","5-9-0",0.357,-4.1,3.3,8,1.2,-2.4,5.4,-0.8,4,10.2,"http://www.pro-football-reference.com/teams/sfo/1973.htm"
"SFO","1974","NFL","6-8-0",0.429,-0.7,-18.8,-0.5,-0.4,-1,-8.8,-0.7,-2.8,-10.8,"http://www.pro-football-reference.com/teams/sfo/1974.htm"
"SFO","1975","NFL","5-9-0",0.357,-2.2,-3.2,-7.7,17,-3.6,-5.3,5.9,-5.4,-16.6,"http://www.pro-football-reference.com/teams/sfo/1975.htm"
"SFO","1976","NFL","8-6-0",0.571,5.7,-19,0.4,-9.9,-9.3,-6.8,-9.6,1.2,4,"http://www.pro-football-reference.com/teams/sfo/1976.htm"
"SFO","1977","NFL","5-9-0",0.357,-2.9,-6.9,4.3,17.8,-3.1,0.3,4.5,-4.1,-8.3,"http://www.pro-football-reference.com/teams/sfo/1977.htm"
"SFO","1978","NFL","2-14-0",0.125,-8.2,-46.9,-10.3,8,-5.1,-26.8,0.2,0.1,-26.9,"http://www.pro-football-reference.com/teams/sfo/1978.htm"
"SFO","1979","NFL","2-14-0",0.125,-6.8,19.5,2.6,27.2,4.5,12.2,15,3.6,0.8,"http://www.pro-football-reference.com/teams/sfo/1979.htm"
"SFO","1980","NFL","6-10-0",0.375,-5.9,-5.1,-1.1,29.3,1.9,-3.5,15.2,2.8,-15.9,"http://www.pro-football-reference.com/teams/sfo/1980.htm"
"SFO","1981","NFL","13-3-0",0.813,6.7,30,-7.5,-10.6,-0.1,11,-5.8,-3.5,13.3,"http://www.pro-football-reference.com/teams/sfo/1981.htm"
"SFO","1982","NFL","3-6-0",0.333,0.3,14.9,-9.4,12.8,-0.3,5.8,6.2,-0.6,-1,"http://www.pro-football-reference.com/teams/sfo/1982.htm"
"SFO","1983","NFL","10-6-0",0.625,8.7,35,6.6,-3.3,-3.6,21.4,-3.4,2.7,27.6,"http://www.pro-football-reference.com/teams/sfo/1983.htm"
"SFO","1984","NFL","15-1-0",0.938,15.5,43.6,13.9,0.4,0.6,28.6,0.5,4.3,32.5,"http://www.pro-football-reference.com/teams/sfo/1984.htm"
"SFO","1985","NFL","10-6-0",0.625,9.3,23,17,3.8,-4.6,20.3,0.5,-2.6,17.1,"http://www.pro-football-reference.com/teams/sfo/1985.htm"
"SFO","1986","NFL","10-5-1",0.656,7.9,22.6,1.4,-24.6,-1.2,13,-15.6,-1.3,27.3,"http://www.pro-football-reference.com/teams/sfo/1986.htm"
"SFO","1987","NFL","13-2-0",0.867,13.7,40.6,9.2,-22,-3.3,25,-13.4,2.4,40.8,"http://www.pro-football-reference.com/teams/sfo/1987.htm"
"SFO","1988","NFL","10-6-0",0.625,4.7,12.4,16.1,-12.2,-8.6,14.2,-10.6,2.1,26.9,"http://www.pro-football-reference.com/teams/sfo/1988.htm"
"SFO","1989","NFL","14-2-0",0.875,11.8,44,1,-10.9,-9.8,23.2,-10.5,1.3,35,"http://www.pro-football-reference.com/teams/sfo/1989.htm"
"SFO","1990","NFL","14-2-0",0.875,7.1,19.6,-0.1,-5.5,-4.2,11.3,-5,-3.8,12.5,"http://www.pro-football-reference.com/teams/sfo/1990.htm"
"SFO","1991","NFL","10-6-0",0.625,9.6,36.7,13,3.3,-4.9,26.1,-0.3,-4.8,21.6,"http://www.pro-football-reference.com/teams/sfo/1991.htm"
"SFO","1992","NFL","14-2-0",0.875,12.2,45.4,19.2,2.2,2.8,32.7,2.4,1.5,31.8,"http://www.pro-football-reference.com/teams/sfo/1992.htm"
"SFO","1993","NFL","10-6-0",0.625,11.1,33.6,27.5,-2.6,10.6,30.9,2.7,-1.6,26.6,"http://www.pro-football-reference.com/teams/sfo/1993.htm"
"SFO","1994","NFL","13-3-0",0.813,13.1,36,11.5,-15.5,3.1,24.4,-8.5,0.1,33,"http://www.pro-football-reference.com/teams/sfo/1994.htm"
"SFO","1995","NFL","11-5-0",0.688,12.4,25.3,5.8,-24.2,-20.3,17.9,-22.8,-2.4,38.3,"http://www.pro-football-reference.com/teams/sfo/1995.htm"
"SFO","1996","NFL","12-4-0",0.75,8.8,13.8,11.4,-14,-14.7,12.7,-14.3,2.6,29.6,"http://www.pro-football-reference.com/teams/sfo/1996.htm"
"SFO","1997","NFL","13-3-0",0.813,6.9,27.1,-1.2,-25,-10.9,12.3,-19.3,4.7,36.2,"http://www.pro-football-reference.com/teams/sfo/1997.htm"
"SFO","1998","NFL","12-4-0",0.75,9.4,26.4,28.9,-5.4,10.4,27.5,0.8,-3.7,23,"http://www.pro-football-reference.com/teams/sfo/1998.htm"
"SFO","1999","NFL","4-12-0",0.25,-9.9,-7.8,17.2,29.1,-3.1,2.5,15.1,-7.9,-20.5,"http://www.pro-football-reference.com/teams/sfo/1999.htm"
"SFO","2000","NFL","6-10-0",0.375,-2.1,32.1,2.4,19.3,13.9,20,17,-5.7,-2.7,"http://www.pro-football-reference.com/teams/sfo/2000.htm"
"SFO","2001","NFL","12-4-0",0.75,7.9,22.9,9.9,-2.8,0.8,16.5,-1.3,-0.8,17,"http://www.pro-football-reference.com/teams/sfo/2001.htm"
"SFO","2002","NFL","10-6-0",0.625,1,16.8,12.5,1.7,-0.5,14.9,0.9,-3.9,10.1,"http://www.pro-football-reference.com/teams/sfo/2002.htm"
"SFO","2003","NFL","7-9-0",0.438,2.9,13,7.8,-5.2,1.5,10.5,-2.3,-4.3,8.6,"http://www.pro-football-reference.com/teams/sfo/2003.htm"
"SFO","2004","NFL","2-14-0",0.125,-12.1,-19.2,-14.3,33.4,9.1,-17.2,21.5,0.6,-38.2,"http://www.pro-football-reference.com/teams/sfo/2004.htm"
"SFO","2005","NFL","4-12-0",0.25,-11.8,-61.6,-15.1,21,-4.3,-38.6,9.7,-2.7,-51,"http://www.pro-football-reference.com/teams/sfo/2005.htm"
"SFO","2006","NFL","7-9-0",0.438,-7.1,-13.1,7.7,15.1,6.1,-3.2,11,-0.5,-14.6,"http://www.pro-football-reference.com/teams/sfo/2006.htm"
"SFO","2007","NFL","5-11-0",0.313,-9.1,-48.7,-6.2,18,-4.3,-32.3,7.6,2.6,-37.2,"http://www.pro-football-reference.com/teams/sfo/2007.htm"
"SFO","2008","NFL","7-9-0",0.438,-2.6,-27.6,-12.6,7.7,-3.2,-21.4,2.9,1.8,-22.5,"http://www.pro-football-reference.com/teams/sfo/2008.htm"
"SFO","2009","NFL","8-8-0",0.5,3.1,-26.5,-0.1,-9.4,-11.3,-16.1,-10.2,-4.1,-10,"http://www.pro-football-reference.com/teams/sfo/2009.htm"
"SFO","2010","NFL","6-10-0",0.375,-2.6,-8.7,-5.9,11.9,-11.2,-7.5,1.9,0,-9.5,"http://www.pro-football-reference.com/teams/sfo/2010.htm"
"SFO","2011","NFL","13-3-0",0.813,9.4,11.1,-3.1,-12.1,-23.1,4,-16.1,-2.3,17.7,"http://www.pro-football-reference.com/teams/sfo/2011.htm"
"SFO","2012","NFL","11-4-1",0.719,7.8,22.6,13,-9.1,-14.4,17.7,-11.2,-1.3,27.7,"http://www.pro-football-reference.com/teams/sfo/2012.htm"
"SFO","2013","NFL","12-4-0",0.75,8.4,10.4,7.3,-10.9,-5,8.8,-8.6,1.6,19,"http://www.pro-football-reference.com/teams/sfo/2013.htm"
"TAM","1976","NFL","0-14-0",0,-20.5,-45.6,-21.7,32.5,3.8,-33.6,14.4,-2.6,-50.5,"http://www.pro-football-reference.com/teams/tam/1976.htm"
"TAM","1977","NFL","2-12-0",0.143,-8.6,-62.5,-21.9,3.5,-4.5,-39.8,-1.4,2,-36.5,"http://www.pro-football-reference.com/teams/tam/1977.htm"
"TAM","1978","NFL","5-11-0",0.313,-1.1,-31.9,-4.8,1.8,-7.9,-16.4,-3.7,-2.2,-14.8,"http://www.pro-football-reference.com/teams/tam/1978.htm"
"TAM","1979","NFL","10-6-0",0.625,2.3,-5.8,-8.6,-4.3,-9.1,-7.4,-6.8,-4.4,-5,"http://www.pro-football-reference.com/teams/tam/1979.htm"
"TAM","1980","NFL","5-10-1",0.344,-4.4,-2.4,-7,17.8,-2.7,-4.6,7.5,-6.4,-18.4,"http://www.pro-football-reference.com/teams/tam/1980.htm"
"TAM","1981","NFL","9-7-0",0.563,2.9,24.3,-3.3,1.2,-1.9,11,-0.3,-7.9,3.4,"http://www.pro-football-reference.com/teams/tam/1981.htm"
"TAM","1982","NFL","5-4-0",0.556,-2.2,24.5,-10.2,-5.9,2,8.6,-1.9,-2.1,8.4,"http://www.pro-football-reference.com/teams/tam/1982.htm"
"TAM","1983","NFL","2-14-0",0.125,-8.7,-10.9,-27.9,4.7,-9.7,-18.1,-2.7,-9.1,-24.6,"http://www.pro-football-reference.com/teams/tam/1983.htm"
"TAM","1984","NFL","6-10-0",0.375,-2.8,1.1,-2.5,14.2,11.2,-0.5,12.7,-0.8,-14,"http://www.pro-football-reference.com/teams/tam/1984.htm"
"TAM","1985","NFL","2-14-0",0.125,-9.6,-7.1,-7.6,24.1,9.7,-7.3,16.8,-5.3,-29.5,"http://www.pro-football-reference.com/teams/tam/1985.htm"
"TAM","1986","NFL","2-14-0",0.125,-14.6,-24.4,2.3,40.1,22.4,-11.9,30.8,-7.1,-49.8,"http://www.pro-football-reference.com/teams/tam/1986.htm"
"TAM","1987","NFL","4-11-0",0.267,-4.9,-3.4,-18.7,8.8,2.7,-9.7,5.8,-2.1,-17.6,"http://www.pro-football-reference.com/teams/tam/1987.htm"
"TAM","1988","NFL","5-11-0",0.313,-5.6,-12.6,-5.1,17,-4,-9.2,7.2,1.5,-14.9,"http://www.pro-football-reference.com/teams/tam/1988.htm"
"TAM","1989","NFL","5-11-0",0.313,-6.2,-14.8,-7,2,1,-11.7,1.6,-2.8,-16.1,"http://www.pro-football-reference.com/teams/tam/1989.htm"
"TAM","1990","NFL","6-10-0",0.375,-6.4,-25.7,-12.2,6.3,7.2,-19.6,6.7,0.4,-26,"http://www.pro-football-reference.com/teams/tam/1990.htm"
"TAM","1991","NFL","3-13-0",0.188,-10.4,-42.9,-4.1,6.9,4.9,-27.3,5.9,-3,-36.2,"http://www.pro-football-reference.com/teams/tam/1991.htm"
"TAM","1992","NFL","5-11-0",0.313,-6.1,-6.8,-3.3,9.6,2.5,-5.3,6.4,-5.5,-17.2,"http://www.pro-football-reference.com/teams/tam/1992.htm"
"TAM","1993","NFL","5-11-0",0.313,-8.7,-21.3,-16.3,15.6,6,-19.2,11.1,-2.1,-32.4,"http://www.pro-football-reference.com/teams/tam/1993.htm"
"TAM","1994","NFL","6-10-0",0.375,-6.3,-3.6,-1.8,23.6,6.9,-2.8,15.7,-1.1,-19.5,"http://www.pro-football-reference.com/teams/tam/1994.htm"
"TAM","1995","NFL","7-9-0",0.438,-6.1,-29.7,7.1,14,2,-14.5,8.8,-0.5,-23.8,"http://www.pro-football-reference.com/teams/tam/1995.htm"
"TAM","1996","NFL","6-10-0",0.375,-4.5,-12.9,-15.6,-8.1,9.4,-14.2,-0.2,5.2,-8.8,"http://www.pro-football-reference.com/teams/tam/1996.htm"
"TAM","1997","NFL","10-6-0",0.625,2.3,-2,-8.9,-3.1,-0.6,-5.6,-2,1.3,-2.2,"http://www.pro-football-reference.com/teams/tam/1997.htm"
"TAM","1998","NFL","8-8-0",0.5,1.2,-19.8,-2,-7.5,-7.5,-10.5,-7.5,2.6,-0.4,"http://www.pro-football-reference.com/teams/tam/1998.htm"
